-10241	-2309	8277	63		001011111000
2047	-10501	12373	63		001011111001
-10241	-6405	85	-8129		001011111010
-2049	-10501	85	-4033		001011111011
-10241	1787	85	4159		001011111100
-2049	-6405	85	8255		001011111101
-12289	-261	-10155	-1985		001011111110
-1	-4357	-10155	-1985		001011111111
-4097	12027	10325	6207		001100000000
4095	7931	14421	6207		001100000001
-10241	14075	4181	-4033		001100000010
-1	7931	6229	-1985		001100000011
-6145	14075	4181	8255		001100000100
4095	12027	6229	10303		001100000101
-10241	14075	-4011	4159		001100000110
2047	14075	85	4159		001100000111
-1	16123	6229	-1985		001100001000
6143	14075	8277	-4033		001100001001
-4097	16123	2133	-6081		001100001010
6143	14075	4181	-8129		001100001011
-2049	18171	85	63		001100001100
8191	16123	2133	2111		001100001101
-4097	16123	-6059	-1985		001100001110
8191	16123	-1963	-1985		001100001111
-10241	5883	12373	4159		001100010000
-2049	1787	16469	4159		001100010001
-14337	9979	4181	-4033		001100010010
-6145	1787	8277	-4033		001100010011
-10241	9979	4181	8255		001100010100
-1	7931	10325	10303		001100010101
-14337	9979	85	63		001100010110
-4097	12027	2133	2111		001100010111
-8193	12027	10325	-1985		001100011000
-1	7931	14421	-6081		001100011001
-10241	9979	8277	-8129		001100011010
-1	7931	6229	-10177		001100011011
-10241	14075	4181	63		001100011100
2047	14075	8277	4159		001100011101
-10241	14075	85	-4033		001100011110
-1	16123	2133	-6081		001100011111
-6145	5883	12373	63		001100100000
6143	1787	12373	4159		001100100001
-8193	3835	6229	-10177		001100100010
2047	1787	4181	-8129		001100100011
-4097	12027	6229	6207		001100100100
6143	5883	4181	8255		001100100101
-8193	12027	-6059	-1985		001100100110
4095	7931	-1963	-1985		001100100111
2047	9979	8277	-8129		001100101000
8191	7931	10325	-6081		001100101001
-2049	9979	4181	-12225		001100101010
8191	7931	2133	-10177		001100101011
-2049	14075	4181	63		001100101100
10239	14075	4181	63		001100101101
-2049	14075	-4011	-8129		001100101110
10239	9979	-4011	-8129		001100101111
-10241	1787	12373	-4033		001100110000
-4097	-4357	14421	-1985		001100110001
-12289	-261	6229	-10177		001100110010
-4097	-4357	6229	-10177		001100110011
-12289	7931	6229	2111		001100110100
-1	3835	10325	6207		001100110101
-14337	9979	85	-4033		001100110110
-4097	-261	-1963	-1985		001100110111
-6145	5883	12373	-8129		001100111000
-1	3835	14421	-6081		001100111001
-8193	3835	6229	-14273		001100111010
4095	-261	6229	-14273		001100111011
-8193	12027	6229	-6081		001100111100
2047	9979	8277	-4033		001100111101
-8193	12027	2133	-10177		001100111110
-1	7931	-1963	-10177		001100111111
-8193	7931	6229	10303		001101000000
2047	1787	8277	12351		001101000001
-12289	7931	-1963	2111		001101000010
2047	1787	-4011	4159		001101000011
-8193	12027	-1963	10303		001101000100
2047	5883	-4011	16447		001101000101
-6145	9979	-8107	8255		001101000110
2047	9979	-8107	8255		001101000111
-2049	14075	4181	4159		001101001000
6143	9979	4181	4159		001101001001
-4097	12027	-6059	-6081		001101001010
6143	9979	-4011	-4033		001101001011
-1	16123	-6059	6207		001101001100
8191	12027	-1963	10303		001101001101
-2049	14075	-8107	63		001101001110
8191	12027	-10155	2111		001101001111
-12289	3835	6229	6207		001101010000
-2049	-2309	12373	8255		001101010001
-16385	3835	2133	2111		001101010010
-6145	-2309	4181	4159		001101010011
-12289	7931	2133	10303		001101010100
-4097	3835	2133	14399		001101010101
-14337	9979	-4011	4159		001101010110
-8193	3835	-6059	6207		001101010111
-10241	9979	8277	63		001101011000
2047	5883	12373	4159		001101011001
-10241	9979	85	-8129		001101011010
-1	3835	2133	-6081		001101011011
-10241	14075	85	4159		001101011100
2047	9979	85	8255		001101011101
-10241	14075	-4011	63		001101011110
2047	9979	-8107	63		001101011111
-8193	-261	6229	6207		001101100000
2047	-6405	8277	8255		001101100001
-10241	-2309	-4011	-4033		001101100010
2047	-6405	-4011	63		001101100011
-6145	5883	-4011	12351		001101100100
4095	-261	-1963	10303		001101100101
-6145	5883	-8107	4159		001101100110
2047	1787	-12203	4159		001101100111
-2049	9979	4181	-4033		001101101000
10239	1787	4181	63		001101101001
-2049	5883	-4011	-12225		001101101010
8191	3835	-1963	-10177		001101101011
-2049	14075	-4011	4159		001101101100
10239	5883	-4011	4159		001101101101
-2049	9979	-12203	-4033		001101101110
8191	7931	-10155	-1985		001101101111
-14337	-6405	8277	63		001101110000
-4097	-8453	10325	2111		001101110001
-16385	-4357	2133	-6081		001101110010
-6145	-10501	4181	-4033		001101110011
-14337	1787	85	8255		001101110100
-4097	-4357	2133	10303		001101110101
-14337	1787	-4011	63		001101110110
-4097	-4357	-10155	2111		001101110111
-10241	5883	8277	-4033		001101111000
2047	-2309	12373	-4033		001101111001
-8193	3835	-1963	-14273		001101111010
2047	-2309	85	-12225		001101111011
-10241	9979	85	63		001101111100
2047	5883	85	4159		001101111101
-8193	7931	-10155	-6081		001101111110
-1	-261	-10155	-6081		001101111111
-8193	7931	10325	6207		001110000000
-1	3835	10325	10303		001110000001
-12289	7931	2133	-1985		001110000010
-2049	1787	4181	63		001110000011
-8193	12027	2133	10303		001110000100
-1	7931	2133	14399		001110000101
-12289	12027	-6059	2111		001110000110
-1	7931	-6059	6207		001110000111
-6145	14075	8277	-4033		001110001000
4095	7931	10325	2111		001110001001
-6145	14075	85	-8129		001110001010
6143	9979	4181	-8129		001110001011
-4097	16123	2133	6207		001110001100
6143	14075	4181	8255		001110001101
-8193	16123	-1963	-1985		001110001110
6143	14075	-4011	63		001110001111
-14337	5883	8277	4159		001110010000
-8193	-261	14421	6207		001110010001
-16385	3835	6229	-1985		001110010010
-10241	-2309	8277	-4033		001110010011
-12289	7931	6229	6207		001110010100
-4097	3835	6229	14399		001110010101
-14337	9979	85	4159		001110010110
-10241	5883	85	4159		001110010111
-12289	7931	10325	-1985		001110011000
-1	7931	14421	-1985		001110011001
-10241	9979	4181	-8129		001110011010
-4097	3835	6229	-10177		001110011011
-10241	14075	4181	4159		001110011100
-1	12027	6229	6207		001110011101
-14337	9979	-4011	-4033		001110011110
-6145	9979	-4011	-4033		001110011111
-10241	1787	8277	63		001110100000
2047	-2309	12373	63		001110100001
-10241	1787	85	-8129		001110100010
-1	-4357	2133	-6081		001110100011
-8193	7931	2133	6207		001110100100
4095	3835	2133	10303		001110100101
-12289	7931	-6059	2111		001110100110
2047	1787	-8107	63		001110100111
-4097	7931	10325	-6081		001110101000
6143	1787	8277	-4033		001110101001
-4097	7931	2133	-14273		001110101010
6143	5883	85	-12225		001110101011
-4097	16123	2133	-1985		001110101100
6143	9979	85	63		001110101101
-4097	12027	-6059	-10177		001110101110
8191	7931	-6059	-6081		001110101111
-14337	-2309	8277	63		001110110000
-6145	-6405	12373	63		001110110001
-14337	-2309	4181	-8129		001110110010
-6145	-10501	8277	-8129		001110110011
-16385	3835	6229	2111		001110110100
-6145	-2309	8277	8255		001110110101
-16385	3835	-1963	-1985		001110110110
-8193	-4357	-1963	-1985		001110110111
-12289	3835	10325	-6081		001110111000
-2049	-2309	12373	-8129		001110111001
-10241	1787	85	-12225		001110111010
-2049	-2309	4181	-16321		001110111011
-10241	9979	4181	63		001110111100
-1	3835	6229	-1985		001110111101
-14337	5883	-4011	-8129		001110111110
-2049	5883	-4011	-8129		001110111111
-10241	1787	4181	12351		001111000000
-2049	-2309	4181	12351		001111000001
-12289	3835	-6059	6207		001111000010
-4097	-4357	-6059	6207		001111000011
-10241	5883	-4011	12351		001111000100
2047	1787	-4011	16447		001111000101
-10241	9979	-8107	8255		001111000110
-1	3835	-10155	10303		001111000111
-4097	12027	2133	6207		001111001000
8191	3835	2133	6207		001111001001
-8193	7931	-6059	-6081		001111001010
4095	3835	-6059	-1985		001111001011
-4097	12027	-6059	10303		001111001100
6143	9979	-4011	12351		001111001101
-8193	12027	-10155	2111		001111001110
2047	9979	-12203	4159		001111001111
-14337	-2309	4181	8255		001111010000
-6145	-6405	8277	8255		001111010001
-16385	-4357	2133	2111		001111010010
-8193	-8453	2133	2111		001111010011
-14337	5883	85	8255		001111010100
-6145	-2309	85	16447		001111010101
-16385	3835	-6059	2111		001111010110
-10241	-2309	-8107	8255		001111010111
-14337	5883	4181	63		001111011000
-4097	-261	6229	6207		001111011001
-16385	3835	-1963	-6081		001111011010
-4097	-4357	-1963	-6081		001111011011
-12289	12027	-1963	6207		001111011100
-1	3835	-1963	10303		001111011101
-14337	5883	-8107	63		001111011110
-4097	3835	-10155	2111		001111011111
-10241	-2309	4181	4159		001111100000
2047	-10501	4181	8255		001111100001
-12289	-4357	-6059	-6081		001111100010
-2049	-10501	-4011	63		001111100011
-8193	3835	-6059	10303		001111100100
2047	-2309	-4011	12351		001111100101
-8193	3835	-14251	2111		001111100110
2047	-2309	-12203	4159		001111100111
-4097	3835	2133	-1985		001111101000
10239	-2309	4181	63		001111101001
-6145	1787	-8107	-12225		001111101010
6143	-2309	-8107	-8129		001111101011
-2049	9979	-8107	4159		001111101100
8191	3835	-6059	6207		001111101101
-6145	9979	-12203	-4033		001111101110
4095	3835	-14251	-1985		001111101111
-16385	-4357	6229	2111		001111110000
-6145	-14597	8277	4159		001111110001
-14337	-6405	85	-4033		001111110010
-8193	-12549	2133	-6081		001111110011
-14337	-2309	85	8255		001111110100
-6145	-10501	85	12351		001111110101
-16385	-261	-6059	2111		001111110110
-6145	-10501	-8107	4159		001111110111
-14337	1787	4181	-4033		001111111000
-2049	-6405	8277	-4033		001111111001
-12289	-4357	-1963	-10177		001111111010
-4097	-8453	-1963	-10177		001111111011
-12289	3835	-1963	2111		001111111100
-2049	-2309	-4011	4159		001111111101
-12289	3835	-10155	-1985		001111111110
-2049	-2309	-12203	-4033		001111111111
2047	5883	16469	4159		010000000000
8191	-261	14421	6207		010000000001
2047	5883	8277	63		010000000010
10239	-2309	8277	63		010000000011
6143	9979	8277	8255		010000000100
12287	3835	6229	10303		010000000101
4095	12027	-1963	2111		010000000110
12287	3835	-1963	6207		010000000111
10239	9979	8277	63		010000001000
14335	5883	8277	63		010000001001
4095	12027	6229	-10177		010000001010
14335	5883	4181	-8129		010000001011
6143	14075	8277	4159		010000001100
14335	9979	4181	4159		010000001101
10239	14075	85	-4033		010000001110
16383	7931	-1963	-1985		010000001111
-2049	-2309	16469	4159		010000010000
6143	-2309	16469	4159		010000010001
-8193	-261	10325	-6081		010000010010
6143	-6405	12373	-4033		010000010011
-2049	5883	12373	8255		010000010100
6143	-2309	12373	8255		010000010101
-8193	3835	2133	2111		010000010110
6143	-2309	4181	4159		010000010111
2047	5883	16469	-4033		010000011000
8191	-261	14421	-6081		010000011001
2047	5883	8277	-12225		010000011010
8191	-261	10325	-10177		010000011011
2047	9979	12373	4159		010000011100
10239	5883	12373	4159		010000011101
-1	12027	2133	-6081		010000011110
10239	5883	4181	-4033		010000011111
4095	-261	14421	-1985		010000100000
12287	-8453	10325	2111		010000100001
2047	-2309	8277	-8129		010000100010
12287	-8453	6229	-6081		010000100011
4095	3835	10325	6207		010000100100
14335	-2309	4181	8255		010000100101
6143	1787	85	-4033		010000100110
14335	-2309	-4011	63		010000100111
10239	5883	8277	-8129		010000101000
14335	1787	8277	-4033		010000101001
8191	3835	6229	-14273		010000101010
12287	-261	6229	-10177		010000101011
10239	9979	4181	63		010000101100
16383	3835	6229	-1985		010000101101
6143	9979	-4011	-12225		010000101110
16383	3835	-1963	-6081		010000101111
-2049	-6405	16469	-4033		010000110000
4095	-8453	14421	-1985		010000110001
-4097	-8453	10325	-10177		010000110010
4095	-8453	10325	-10177		010000110011
-4097	-261	10325	6207		010000110100
8191	-8453	10325	6207		010000110101
-6145	-2309	4181	-4033		010000110110
8191	-8453	6229	-1985		010000110111
-1	-261	14421	-10177		010000111000
10239	-2309	12373	-8129		010000111001
-1	-261	10325	-14273		010000111010
8191	-4357	6229	-14273		010000111011
2047	5883	8277	-4033		010000111100
12287	-261	10325	-1985		010000111101
2047	5883	85	-12225		010000111110
14335	-2309	85	-8129		010000111111
4095	-261	10325	10303		010001000000
12287	-4357	6229	10303		010001000001
-1	-261	2133	2111		010001000010
14335	-6405	85	4159		010001000011
2047	5883	85	16447		010001000100
10239	1787	4181	12351		010001000101
2047	1787	-8107	8255		010001000110
10239	-2309	-8107	8255		010001000111
8191	7931	6229	2111		010001001000
16383	-261	6229	2111		010001001001
8191	7931	-1963	-6081		010001001010
16383	-4357	-1963	-1985		010001001011
10239	9979	85	8255		010001001100
16383	3835	2133	6207		010001001101
4095	12027	-10155	2111		010001001110
16383	3835	-6059	2111		010001001111
-6145	-2309	12373	8255		010001010000
6143	-6405	12373	8255		010001010001
-6145	-6405	4181	63		010001010010
4095	-12549	6229	2111		010001010011
-2049	1787	4181	16447		010001010100
4095	-4357	6229	14399		010001010101
-6145	1787	-4011	4159		010001010110
4095	-8453	-6059	10303		010001010111
2047	1787	12373	63		010001011000
12287	-4357	10325	2111		010001011001
-2049	1787	4181	-8129		010001011010
12287	-4357	2133	-6081		010001011011
4095	7931	2133	6207		010001011100
10239	1787	4181	8255		010001011101
2047	5883	-4011	63		010001011110
10239	1787	-4011	63		010001011111
2047	-6405	8277	4159		010001100000
10239	-10501	8277	4159		010001100001
4095	-8453	-1963	-6081		010001100010
10239	-14597	85	-4033		010001100011
4095	-261	2133	10303		010001100100
14335	-6405	85	8255		010001100101
2047	-2309	-8107	4159		010001100110
10239	-10501	-8107	4159		010001100111
12287	-261	6229	-1985		010001101000
16383	-4357	6229	-1985		010001101001
8191	-261	-1963	-10177		010001101010
14335	-6405	85	-8129		010001101011
8191	3835	-1963	2111		010001101100
16383	-261	2133	6207		010001101101
8191	3835	-10155	-6081		010001101110
14335	-2309	-8107	63		010001101111
-4097	-12549	10325	2111		010001110000
6143	-14597	8277	63		010001110001
-8193	-12549	6229	-6081		010001110010
4095	-16645	2133	-6081		010001110011
-4097	-8453	2133	10303		010001110100
6143	-10501	4181	12351		010001110101
-8193	-8453	-6059	2111		010001110110
6143	-14597	-4011	4159		010001110111
2047	-6405	12373	-4033		010001111000
12287	-8453	10325	-1985		010001111001
-1	-4357	2133	-14273		010001111010
8191	-12549	2133	-10177		010001111011
2047	-2309	4181	63		010001111100
14335	-6405	4181	4159		010001111101
-1	-261	-6059	-6081		010001111110
10239	-6405	-8107	-4033		010001111111
-1	3835	14421	6207		010010000000
10239	-2309	12373	8255		010010000001
-2049	1787	4181	-4033		010010000010
10239	-6405	4181	63		010010000011
-1	7931	6229	14399		010010000100
8191	-261	6229	14399		010010000101
2047	5883	-4011	4159		010010000110
10239	1787	-4011	8255		010010000111
4095	7931	14421	-1985		010010001000
12287	-261	10325	2111		010010001001
6143	5883	4181	-8129		010010001010
16383	3835	2133	-6081		010010001011
4095	12027	2133	6207		010010001100
14335	5883	4181	8255		010010001101
6143	14075	-4011	-4033		010010001110
12287	7931	-6059	-1985		010010001111
-6145	-2309	16469	4159		010010010000
2047	-6405	16469	4159		010010010001
-6145	-6405	8277	-4033		010010010010
-1	-12549	10325	-1985		010010010011
-6145	1787	8277	12351		010010010100
2047	-6405	8277	12351		010010010101
-12289	-261	2133	2111		010010010110
4095	-4357	2133	6207		010010010111
-2049	1787	16469	-4033		010010011000
6143	-2309	16469	63		010010011001
-4097	-261	6229	-10177		010010011010
10239	-2309	8277	-8129		010010011011
-1	7931	6229	2111		010010011100
12287	-261	10325	6207		010010011101
-4097	7931	-1963	-6081		010010011110
10239	1787	85	-4033		010010011111
2047	-6405	12373	63		010010100000
8191	-12549	10325	2111		010010100001
-1	-8453	2133	-10177		010010100010
8191	-12549	2133	-6081		010010100011
2047	-2309	4181	8255		010010100100
14335	-6405	4181	8255		010010100101
-1	-4357	-6059	-1985		010010100110
12287	-8453	-6059	2111		010010100111
6143	1787	12373	-8129		010010101000
14335	-6405	8277	-4033		010010101001
8191	-261	2133	-14273		010010101010
12287	-8453	2133	-10177		010010101011
6143	5883	4181	63		010010101100
16383	-261	2133	2111		010010101101
6143	5883	-4011	-8129		010010101110
16383	-261	-1963	-6081		010010101111
-6145	-10501	12373	-4033		010010110000
6143	-10501	12373	63		010010110001
-4097	-12549	6229	-10177		010010110010
4095	-12549	6229	-10177		010010110011
-4097	-4357	10325	6207		010010110100
4095	-8453	10325	6207		010010110101
-10241	-6405	85	-4033		010010110110
4095	-12549	2133	-1985		010010110111
-1	-4357	14421	-10177		010010111000
10239	-6405	12373	-4033		010010111001
-2049	-6405	4181	-16321		010010111010
4095	-8453	6229	-14273		010010111011
-1	-261	10325	-1985		010010111100
12287	-4357	6229	-1985		010010111101
-4097	-261	-1963	-10177		010010111110
10239	-6405	85	-8129		010010111111
-1	-4357	6229	10303		010011000000
8191	-8453	6229	10303		010011000001
-2049	-6405	-4011	4159		010011000010
8191	-12549	-1963	6207		010011000011
-2049	-2309	-4011	16447		010011000100
6143	-2309	85	16447		010011000101
-1	-261	-10155	10303		010011000110
8191	-4357	-10155	10303		010011000111
6143	1787	8277	4159		010011001000
12287	-4357	6229	6207		010011001001
6143	1787	-4011	-8129		010011001010
14335	-6405	-4011	63		010011001011
4095	3835	-1963	10303		010011001100
12287	-261	-1963	10303		010011001101
4095	7931	-10155	2111		010011001110
12287	-261	-10155	6207		010011001111
-8193	-8453	10325	6207		010011010000
2047	-10501	12373	8255		010011010001
-12289	-8453	2133	2111		010011010010
4095	-16645	2133	2111		010011010011
-8193	-4357	2133	14399		010011010100
4095	-8453	6229	14399		010011010101
-10241	-6405	-4011	8255		010011010110
-1	-12549	-6059	10303		010011010111
-2049	-2309	12373	63		010011011000
10239	-6405	8277	4159		010011011001
-2049	-6405	85	-8129		010011011010
6143	-10501	4181	-4033		010011011011
-2049	1787	85	8255		010011011100
8191	-4357	2133	10303		010011011101
-6145	1787	-8107	63		010011011110
6143	-2309	-8107	63		010011011111
-2049	-14597	4181	4159		010011100000
8191	-12549	2133	6207		010011100001
-1	-12549	-1963	-1985		010011100010
10239	-14597	-4011	63		010011100011
-1	-8453	-6059	10303		010011100100
8191	-12549	-1963	10303		010011100101
-1	-8453	-10155	2111		010011100110
8191	-12549	-6059	6207		010011100111
6143	-6405	4181	-4033		010011101000
14335	-10501	4181	63		010011101001
4095	-4357	-6059	-10177		010011101010
12287	-8453	-1963	-6081		010011101011
8191	-261	-6059	6207		010011101100
16383	-4357	-1963	6207		010011101101
2047	-2309	-12203	-4033		010011101110
12287	-8453	-10155	-1985		010011101111
-6145	-14597	8277	63		010011110000
6143	-14597	8277	4159		010011110001
-10241	-14597	85	-4033		010011110010
4095	-16645	-1963	-1985		010011110011
-6145	-10501	85	8255		010011110100
2047	-14597	85	8255		010011110101
-8193	-12549	-6059	2111		010011110110
4095	-16645	-6059	2111		010011110111
-2049	-10501	8277	-4033		010011111000
6143	-14597	8277	-4033		010011111001
-4097	-12549	-1963	-10177		010011111010
6143	-14597	85	-8129		010011111011
-2049	-6405	85	63		010011111100
10239	-10501	85	4159		010011111101
-2049	-6405	-8107	-4033		010011111110
6143	-10501	-8107	-4033		010011111111
4095	7931	14421	2111		010100000000
10239	1787	12373	4159		010100000001
-2049	9979	4181	-8129		010100000010
10239	1787	4181	-4033		010100000011
4095	12027	6229	6207		010100000100
12287	7931	6229	6207		010100000101
-2049	14075	-4011	63		010100000110
12287	7931	-1963	2111		010100000111
4095	12027	10325	-6081		010100001000
10239	5883	12373	-4033		010100001001
6143	9979	4181	-12225		010100001010
12287	7931	2133	-10177		010100001011
6143	14075	4181	63		010100001100
14335	9979	4181	63		010100001101
4095	16123	-1963	-6081		010100001110
14335	9979	-4011	-4033		010100001111
-4097	-261	14421	-1985		010100010000
2047	-2309	16469	63		010100010001
-6145	1787	8277	-8129		010100010010
2047	-2309	12373	-8129		010100010011
-4097	7931	10325	6207		010100010100
4095	3835	10325	10303		010100010101
-10241	9979	85	-4033		010100010110
2047	1787	85	63		010100010111
-2049	9979	12373	-8129		010100011000
8191	3835	14421	-6081		010100011001
-1	7931	6229	-14273		010100011010
6143	5883	8277	-12225		010100011011
-2049	14075	8277	-4033		010100011100
12287	7931	6229	-1985		010100011101
-4097	12027	2133	-10177		010100011110
10239	9979	85	-8129		010100011111
2047	1787	12373	-4033		010100100000
12287	-4357	10325	-6081		010100100001
-1	-261	6229	-10177		010100100010
8191	-4357	6229	-10177		010100100011
4095	7931	6229	2111		010100100100
14335	-2309	4181	4159		010100100101
2047	5883	-4011	-8129		010100100110
12287	-261	-1963	-1985		010100100111
8191	7931	10325	-10177		010100101000
12287	3835	10325	-6081		010100101001
6143	5883	85	-16321		010100101010
10239	1787	4181	-12225		010100101011
10239	14075	4181	-4033		010100101100
16383	3835	2133	-1985		010100101101
2047	9979	-4011	-12225		010100101110
14335	5883	-4011	-8129		010100101111
-4097	-4357	14421	-6081		010100110000
4095	-8453	14421	-6081		010100110001
-6145	-6405	8277	-12225		010100110010
2047	-10501	8277	-12225		010100110011
-6145	1787	8277	63		010100110100
4095	-4357	10325	2111		010100110101
-8193	3835	-1963	-10177		010100110110
4095	-4357	2133	-6081		010100110111
2047	1787	12373	-12225		010100111000
10239	1787	12373	-8129		010100111001
2047	1787	4181	-16321		010100111010
8191	-261	6229	-14273		010100111011
-1	7931	6229	-6081		010100111100
12287	3835	6229	-6081		010100111101
-4097	7931	-1963	-14273		010100111110
8191	3835	-1963	-14273		010100111111
-1	3835	6229	6207		010101000000
10239	-6405	8277	8255		010101000001
-1	3835	-1963	-1985		010101000010
10239	-6405	85	63		010101000011
4095	7931	-1963	14399		010101000100
12287	3835	2133	10303		010101000101
2047	9979	-8107	4159		010101000110
8191	3835	-10155	6207		010101000111
6143	9979	4181	63		010101001000
16383	3835	2133	2111		010101001001
4095	7931	-6059	-10177		010101001010
14335	1787	-4011	-8129		010101001011
6143	14075	-4011	4159		010101001100
16383	7931	-1963	2111		010101001101
8191	12027	-10155	-1985		010101001110
12287	7931	-10155	-1985		010101001111
-6145	-2309	12373	4159		010101010000
2047	-6405	12373	4159		010101010001
-8193	-4357	2133	-6081		010101010010
2047	-10501	4181	-4033		010101010011
-4097	3835	2133	10303		010101010100
6143	-2309	4181	12351		010101010101
-8193	3835	-6059	2111		010101010110
4095	-4357	-6059	6207		010101010111
-1	3835	10325	-6081		010101011000
8191	-261	10325	-1985		010101011001
-2049	1787	85	-12225		010101011010
8191	-4357	2133	-10177		010101011011
-1	12027	2133	2111		010101011100
10239	5883	85	4159		010101011101
-2049	9979	-8107	-8129		010101011110
10239	5883	-8107	-4033		010101011111
4095	-4357	6229	-1985		010101100000
12287	-8453	6229	2111		010101100001
2047	-6405	-4011	-8129		010101100010
6143	-10501	-4011	-8129		010101100011
2047	1787	-4011	8255		010101100100
12287	-4357	-1963	10303		010101100101
2047	-2309	-12203	63		010101100110
12287	-4357	-10155	2111		010101100111
6143	1787	4181	-8129		010101101000
16383	-4357	2133	-1985		010101101001
4095	-261	-6059	-14273		010101101010
14335	-6405	-4011	-8129		010101101011
8191	7931	-6059	-1985		010101101100
16383	-261	-1963	2111		010101101101
6143	5883	-12203	-8129		010101101110
14335	1787	-8107	-8129		010101101111
-4097	-8453	10325	-1985		010101110000
6143	-10501	8277	63		010101110001
-8193	-8453	-1963	-10177		010101110010
2047	-14597	4181	-8129		010101110011
-6145	-6405	4181	4159		010101110100
6143	-10501	4181	4159		010101110101
-8193	-4357	-10155	-6081		010101110110
4095	-12549	-6059	-1985		010101110111
2047	-2309	8277	-12225		010101111000
10239	-6405	8277	-8129		010101111001
-2049	-2309	85	-16321		010101111010
6143	-10501	85	-12225		010101111011
-2049	1787	85	-4033		010101111100
12287	-4357	-1963	-1985		010101111101
-1	-261	-10155	-10177		010101111110
8191	-261	-6059	-10177		010101111111
-1	3835	10325	2111		010110000000
10239	-2309	12373	4159		010110000001
-4097	3835	2133	-6081		010110000010
8191	-261	2133	-6081		010110000011
-2049	9979	85	8255		010110000100
8191	3835	2133	10303		010110000101
-2049	9979	-8107	63		010110000110
8191	7931	-6059	2111		010110000111
6143	9979	8277	-8129		010110001000
10239	5883	8277	-4033		010110001001
2047	9979	85	-12225		010110001010
14335	5883	85	-8129		010110001011
6143	14075	85	63		010110001100
14335	9979	85	4159		010110001101
2047	14075	-4011	-8129		010110001110
10239	9979	-4011	-4033		010110001111
-6145	-2309	12373	63		010110010000
-1	-4357	14421	-1985		010110010001
-12289	-261	6229	-6081		010110010010
-2049	-6405	8277	-8129		010110010011
-10241	5883	8277	4159		010110010100
2047	1787	8277	8255		010110010101
-14337	5883	85	-4033		010110010110
-1	-261	-1963	-1985		010110010111
-2049	5883	12373	-8129		010110011000
4095	-261	14421	-6081		010110011001
-6145	5883	4181	-12225		010110011010
6143	-2309	4181	-12225		010110011011
-4097	12027	6229	-1985		010110011100
8191	7931	6229	-1985		010110011101
-6145	9979	85	-8129		010110011110
6143	5883	85	-8129		010110011111
-2049	-2309	12373	-4033		010110100000
8191	-8453	10325	-1985		010110100001
-2049	-2309	85	-12225		010110100010
6143	-10501	4181	-8129		010110100011
2047	1787	4181	4159		010110100100
10239	-2309	85	4159		010110100101
-2049	1787	-4011	-4033		010110100110
8191	-4357	-6059	-1985		010110100111
4095	3835	10325	-10177		010110101000
12287	-4357	6229	-10177		010110101001
2047	1787	-4011	-16321		010110101010
8191	-4357	2133	-14273		010110101011
8191	12027	2133	-6081		010110101100
14335	1787	85	-4033		010110101101
4095	7931	-6059	-14273		010110101110
12287	3835	-6059	-10177		010110101111
-4097	-8453	14421	-6081		010110110000
2047	-10501	12373	-4033		010110110001
-6145	-6405	4181	-12225		010110110010
-1	-12549	6229	-10177		010110110011
-6145	-2309	4181	63		010110110100
2047	-10501	8277	63		010110110101
-10241	-2309	-4011	-8129		010110110110
-1	-8453	-1963	-6081		010110110111
-2049	-2309	12373	-12225		010110111000
8191	-4357	10325	-10177		010110111001
-2049	1787	4181	-16321		010110111010
2047	-6405	4181	-16321		010110111011
-2049	5883	4181	-8129		010110111100
8191	-4357	6229	-6081		010110111101
-4097	3835	-1963	-14273		010110111110
6143	-2309	-4011	-16321		010110111111
-6145	-2309	4181	8255		010111000000
10239	-6405	4181	8255		010111000001
-6145	-2309	-4011	63		010111000010
8191	-8453	-6059	2111		010111000011
-2049	1787	-4011	12351		010111000100
6143	-2309	-4011	12351		010111000101
-2049	5883	-12203	4159		010111000110
8191	-261	-10155	6207		010111000111
4095	3835	2133	2111		010111001000
14335	1787	4181	63		010111001001
2047	5883	-8107	-8129		010111001010
14335	-2309	-4011	-8129		010111001011
2047	9979	-4011	8255		010111001100
12287	3835	-6059	6207		010111001101
4095	7931	-14251	-1985		010111001110
10239	1787	-12203	63		010111001111
-12289	-8453	10325	2111		010111010000
-1	-12549	6229	6207		010111010001
-10241	-6405	-4011	-4033		010111010010
-1	-12549	2133	-1985		010111010011
-10241	-2309	85	8255		010111010100
-1	-8453	2133	14399		010111010101
-10241	-2309	-8107	4159		010111010110
-1	-8453	-10155	6207		010111010111
-4097	-261	6229	-1985		010111011000
6143	-6405	8277	-4033		010111011001
-4097	-261	-1963	-14273		010111011010
4095	-4357	-1963	-10177		010111011011
-4097	7931	-1963	2111		010111011100
4095	-261	-1963	6207		010111011101
-6145	5883	-8107	-4033		010111011110
6143	-2309	-8107	-4033		010111011111
-4097	-8453	2133	2111		010111100000
8191	-12549	2133	2111		010111100001
-2049	-10501	-4011	-8129		010111100010
6143	-14597	-4011	-4033		010111100011
-1	-4357	-6059	6207		010111100100
8191	-8453	-1963	10303		010111100101
-4097	-4357	-14251	-1985		010111100110
6143	-10501	-12203	63		010111100111
6143	-2309	85	-8129		010111101000
12287	-8453	2133	-6081		010111101001
2047	-2309	-8107	-12225		010111101010
12287	-4357	-6059	-10177		010111101011
6143	5883	-8107	4159		010111101100
14335	-2309	-8107	4159		010111101101
2047	1787	-12203	-8129		010111101110
12287	-261	-10155	-6081		010111101111
